Date,JCI,LQ45
13/09/2005,1085.744,238.128
14/09/2005,1058.627,230.803
15/09/2005,1050.906,229.027
16/09/2005,1056.726,230.53
19/09/2005,1066.591,233.479
20/09/2005,1055.591,230.677
21/09/2005,1044.056,227.781
22/09/2005,1016.758,220.638
23/09/2005,1012.851,219.698
26/09/2005,1034.585,225.479
27/09/2005,1037.634,226.261
28/09/2005,1027.888,223.725
29/09/2005,1048.302,228.41
30/09/2005,1079.275,235.81
03/10/2005,1083.414,237.323
04/10/2005,1101.166,242.084
05/10/2005,1104.055,241.891
06/10/2005,1096.376,238.138
07/10/2005,1094.652,236.663
10/10/2005,1102.78,238.022
11/10/2005,1105.629,237.974
12/10/2005,1102.98,237.117
13/10/2005,1090.535,234.203
14/10/2005,1096.704,235.675
17/10/2005,1090.091,234.014
18/10/2005,1095.873,235.643
19/10/2005,1075.912,230.409
20/10/2005,1075.401,229.975
21/10/2005,1075.962,230.385
24/10/2005,1073.082,229.725
25/10/2005,1062.172,227.173
26/10/2005,1062.175,227.288
27/10/2005,1063.697,227.66
28/10/2005,1058.256,226.265
31/10/2005,1066.224,227.828
01/11/2005,1064.953,227.93
02/11/2005,#N/A,#N/A
03/11/2005,#N/A,#N/A
04/11/2005,#N/A,#N/A
07/11/2005,#N/A,#N/A
08/11/2005,#N/A,#N/A
09/11/2005,1052.821,224.853
10/11/2005,1043.697,222.789
11/11/2005,1028.984,219.163
14/11/2005,1017.733,216.715
15/11/2005,1022.076,218.092
16/11/2005,1025.829,219.278
17/11/2005,1033.281,220.851
18/11/2005,1054.985,225.942
21/11/2005,1062.457,227.793
22/11/2005,1066.294,229.001
23/11/2005,1061.08,227.663
24/11/2005,1078.179,232.065
25/11/2005,1074.4,231.21
28/11/2005,1081.06,232.987
29/11/2005,1082.278,233.509
30/11/2005,1096.641,237.334
01/12/2005,1096.371,237.243
02/12/2005,1119.417,243.135
05/12/2005,1120.578,243.167
06/12/2005,1123.435,243.905
07/12/2005,1151.365,250.617
08/12/2005,1158.319,252.414
09/12/2005,1160.068,252.832
12/12/2005,1175.007,256.636
13/12/2005,1182.028,258.608
14/12/2005,1173.718,256.641
15/12/2005,1155.964,252.256
16/12/2005,1143.426,248.804
19/12/2005,1162.328,254.092
20/12/2005,1163.034,254.781
21/12/2005,1160.559,253.994
22/12/2005,1164.017,255.287
23/12/2005,1158.338,254.192
26/12/2005,#N/A,#N/A
27/12/2005,1161.707,254.84
28/12/2005,1164.143,255.237
29/12/2005,1162.635,254.348
30/12/2005,#N/A,#N/A
02/01/2006,1171.709,256.862
03/01/2006,1184.69,259.969
04/01/2006,1211.699,266.808
05/01/2006,1211,266.538
06/01/2006,1222.249,269.34
09/01/2006,1245.054,274.998
10/01/2006,#N/A,#N/A
11/01/2006,1261.283,278.943
12/01/2006,1256.253,277.687
13/01/2006,1250.428,276.024
16/01/2006,1235.256,272.187
17/01/2006,1212.87,266.518
18/01/2006,1193.196,261.79
19/01/2006,1230.059,271.062
20/01/2006,1222.888,269.313
23/01/2006,1200.127,263.592
24/01/2006,1207.22,265.308
25/01/2006,1230.117,271.119
26/01/2006,1226.653,270.003
27/01/2006,1229.709,271.046
30/01/2006,1232.321,271.632
31/01/2006,#N/A,#N/A
01/02/2006,1240.695,273.951
02/02/2006,1243.393,274.417
03/02/2006,1244.126,274.334
06/02/2006,1245.649,274.833
07/02/2006,1259.362,278.41
08/02/2006,1238.17,273
09/02/2006,1246.64,275.141
10/02/2006,1253.105,276.33
13/02/2006,1252.404,276.191
14/02/2006,1230.378,270.324
15/02/2006,1236.943,271.896
16/02/2006,1237.874,272.065
17/02/2006,1243.475,273.448
20/02/2006,1247.414,274.491
21/02/2006,1236.089,271.541
22/02/2006,1231.25,270.291
23/02/2006,1224.164,268.268
24/02/2006,1216.14,266.187
27/02/2006,1235.423,271.436
28/02/2006,1230.664,270.424
01/03/2006,1239.27,272.952
02/03/2006,1249.678,275.657
03/03/2006,1261.265,278.362
06/03/2006,1262.69,278.294
07/03/2006,1246.251,273.943
08/03/2006,1233.596,270.871
09/03/2006,1239.577,272.3
10/03/2006,1247.422,274.378
13/03/2006,1243.661,273.501
14/03/2006,1245.379,273.736
15/03/2006,1244.441,273.779
16/03/2006,1273.797,281.085
17/03/2006,1305.178,289.262
20/03/2006,1330.113,295.515
21/03/2006,1327.142,294.383
22/03/2006,1302.328,287.734
23/03/2006,1305.623,288.874
24/03/2006,1311.374,290.36
27/03/2006,1311.95,290.418
28/03/2006,1325.219,294.013
29/03/2006,1322.974,292.57
30/03/2006,#N/A,#N/A
31/03/2006,#N/A,#N/A
03/04/2006,1329.313,294.577
04/04/2006,1326.448,294.107
05/04/2006,1344.6,298.71
06/04/2006,1355.013,300.933
07/04/2006,1363.298,302.633
10/04/2006,#N/A,#N/A
11/04/2006,1360.127,302.056
12/04/2006,1372.394,305.168
13/04/2006,1382.122,307.214
14/04/2006,#N/A,#N/A
17/04/2006,1386.785,308.115
18/04/2006,1417.375,315.618
19/04/2006,1453.227,325.357
20/04/2006,1464.528,328.17
21/04/2006,1459.288,326.549
24/04/2006,1442.865,322.311
25/04/2006,1458.784,325.605
26/04/2006,1481.719,330.843
27/04/2006,1474.609,328.57
28/04/2006,1464.406,325.1
01/05/2006,1476.455,328.525
02/05/2006,1475.893,328.216
03/05/2006,1499.071,333.852
04/05/2006,1484.332,331.156
05/05/2006,1483.061,330.911
08/05/2006,1507.926,336.177
09/05/2006,1532.624,342.478
10/05/2006,1539.401,344.002
11/05/2006,1553.062,346.943
12/05/2006,1525.78,340.063
15/05/2006,1429.542,316.522
16/05/2006,1427.814,317.406
17/05/2006,1462.158,325.229
18/05/2006,1400.847,310.648
19/05/2006,1392.99,308.108
22/05/2006,1309.045,288.271
23/05/2006,1326.26,292.504
24/05/2006,1323.147,291.876
25/05/2006,#N/A,#N/A
26/05/2006,#N/A,#N/A
29/05/2006,1333.884,295.467
30/05/2006,1366.17,303.781
31/05/2006,1329.996,294.051
01/06/2006,1321.56,292.467
02/06/2006,1347.686,298.525
05/06/2006,1349.038,299.369
06/06/2006,1316.945,291.036
07/06/2006,1287.178,283.491
08/06/2006,1241.326,271.888
09/06/2006,1274.753,280.077
12/06/2006,1273.11,279.54
13/06/2006,1236.568,270.597
14/06/2006,1234.198,269.945
15/06/2006,1241.65,271.667
16/06/2006,1309.525,289.587
19/06/2006,1295.051,286.359
20/06/2006,1294.97,286.005
21/06/2006,1293.287,285.708
22/06/2006,1303.45,288.311
23/06/2006,1290.164,284.666
26/06/2006,1283.853,283.633
27/06/2006,1285.627,283.748
28/06/2006,1272.053,280.604
29/06/2006,1274.744,281.11
30/06/2006,1310.263,289.734
03/07/2006,1327.755,294.239
04/07/2006,1337.868,297.208
05/07/2006,1338.323,297.361
06/07/2006,1340.021,297.83
07/07/2006,1347.905,299.751
10/07/2006,1339.83,297.609
11/07/2006,1343.945,298.61
12/07/2006,1345.867,298.729
13/07/2006,1334.029,295.764
14/07/2006,1303.585,288.383
17/07/2006,1283.949,283.206
18/07/2006,1286.05,283.491
19/07/2006,1280.496,282.268
20/07/2006,1315.59,291.349
21/07/2006,1314.577,290.923
24/07/2006,1303.15,288.284
25/07/2006,1307.775,289.151
26/07/2006,1312.83,290.46
27/07/2006,1330.592,294.194
28/07/2006,1337.41,295.523
31/07/2006,1351.649,299.074
01/08/2006,1371.693,304.441
02/08/2006,1394.364,310.027
03/08/2006,1379.715,306.313
04/08/2006,1389.353,308.942
07/08/2006,1403.49,312.223
08/08/2006,1396.083,310.386
09/08/2006,1413.1,315.06
10/08/2006,1384.856,307.96
11/08/2006,1402.191,312.43
14/08/2006,1415.224,315.482
15/08/2006,1424.239,317.469
16/08/2006,1437.768,320.951
17/08/2006,#N/A,#N/A
18/08/2006,#N/A,#N/A
21/08/2006,#N/A,#N/A
22/08/2006,1435.029,320.444
23/08/2006,1438.631,320.865
24/08/2006,1429.484,318.02
25/08/2006,1416.93,314.317
28/08/2006,1418.004,314.701
29/08/2006,1432.931,318.453
30/08/2006,1425.225,316.37
31/08/2006,1431.262,317.609
01/09/2006,1444.49,320.608
04/09/2006,1469.559,326.821
05/09/2006,1468.238,326.584
06/09/2006,1472.563,327.205
07/09/2006,1470.466,326.07
08/09/2006,1466.576,325.107
11/09/2006,1447.254,320.205
12/09/2006,1435.207,315.961
13/09/2006,1451.08,319.896
14/09/2006,1461.292,322.802
15/09/2006,1465.701,324.362
18/09/2006,1474.258,326.438
19/09/2006,1485.349,329.514
20/09/2006,1479.307,327.526
21/09/2006,1507.365,334.11
22/09/2006,1510.825,334.537
25/09/2006,1506.756,333.42
26/09/2006,1500.105,330.905
27/09/2006,1523.059,335.189
28/09/2006,1533.8,336.456
29/09/2006,1534.615,336.465
02/10/2006,1528.907,334.663
03/10/2006,1537.71,336.592
04/10/2006,1537.085,336.133
05/10/2006,1544.978,337.562
06/10/2006,1549.629,338.719
09/10/2006,1543.424,337.388
10/10/2006,1554.917,340.003
11/10/2006,1553.119,339.222
12/10/2006,1549.535,338.834
13/10/2006,1572.198,344.622
16/10/2006,1561.786,341.261
17/10/2006,1566.824,341.943
18/10/2006,1564.549,341.323
19/10/2006,1568.595,342.193
20/10/2006,1572.846,343.072
23/10/2006,#N/A,#N/A
24/10/2006,#N/A,#N/A
25/10/2006,#N/A,#N/A
26/10/2006,#N/A,#N/A
27/10/2006,#N/A,#N/A
30/10/2006,1580.189,344.812
31/10/2006,1582.626,345.845
01/11/2006,1589.868,347.379
02/11/2006,1607.696,351.777
03/11/2006,1612.923,352.938
06/11/2006,1640.848,360.213
07/11/2006,1654.152,363.501
08/11/2006,1646.066,361.615
09/11/2006,1660.264,364.921
10/11/2006,1664.837,365.978
13/11/2006,1639.27,359.248
14/11/2006,1672.071,367.373
15/11/2006,1670.11,367.037
16/11/2006,1668.824,366.136
17/11/2006,1672.108,366.459
20/11/2006,1684.006,369.582
21/11/2006,1681.34,368.417
22/11/2006,1705.441,373.47
23/11/2006,1704.13,372.707
24/11/2006,1717.73,376.173
27/11/2006,1728.933,379.409
28/11/2006,1691.084,369.906
29/11/2006,1713.397,374.878
30/11/2006,1718.961,376.925
01/12/2006,1734.75,380.332
04/12/2006,1731.235,379.047
05/12/2006,1776.758,390.352
06/12/2006,1784.428,392.23
07/12/2006,1782.116,390.753
08/12/2006,1775.285,388.359
11/12/2006,1759.673,384.526
12/12/2006,1754.578,383.399
13/12/2006,1753.798,382.58
14/12/2006,1767.802,384.834
15/12/2006,1792.164,390.477
18/12/2006,1787.62,389.133
19/12/2006,1736.67,377.618
20/12/2006,1766.799,384.202
21/12/2006,1789.086,389.695
22/12/2006,1785.76,388.655
25/12/2006,#N/A,#N/A
26/12/2006,1783.979,388.285
27/12/2006,1803.264,388.285
28/12/2006,1805.523,#N/A
29/12/2006,#N/A,#N/A
01/01/2007,#N/A,#N/A
02/01/2007,1836.52,400.748
03/01/2007,1834.709,399.352
04/01/2007,1824.103,396.493
05/01/2007,1832.55,397.89
08/01/2007,1813.394,393.398
09/01/2007,1780.881,385.229
10/01/2007,1710.367,368.599
11/01/2007,1703.844,366.837
12/01/2007,1678.044,361.396
15/01/2007,1730.475,372.808
16/01/2007,1754.294,378.818
17/01/2007,1758.483,379.165
18/01/2007,1777.708,382.538
19/01/2007,1795.559,387.962
22/01/2007,1817.409,393.448
23/01/2007,1808.575,390.824
24/01/2007,1805.692,390.096
25/01/2007,1773.956,382.677
26/01/2007,1759.206,378.615
29/01/2007,1764.995,379.917
30/01/2007,1765.522,379.882
31/01/2007,1757.258,377.097
01/02/2007,1771.326,379.683
02/02/2007,1780.381,381.923
05/02/2007,1768.539,379.308
06/02/2007,1761.293,376.759
07/02/2007,1764.909,376.934
08/02/2007,1751.319,373.232
09/02/2007,1740.317,369.851
12/02/2007,1734.462,368.531
13/02/2007,1727.36,366.586
14/02/2007,1750.986,372.552
15/02/2007,1790.405,382.208
16/02/2007,1794.363,383.185
19/02/2007,1799.293,383.748
20/02/2007,1806.482,384.03
21/02/2007,1816.566,386.518
22/02/2007,1808.441,384.803
23/02/2007,1791.553,379.49
26/02/2007,1783.951,377.391
27/02/2007,1764.008,372.878
28/02/2007,1740.971,367.812
01/03/2007,1759.49,372.037
02/03/2007,1760.019,372.02
05/03/2007,1698.82,358.313
06/03/2007,1732.438,366.446
07/03/2007,1743.189,369.071
08/03/2007,1771.558,375.351
09/03/2007,1764.582,373.775
12/03/2007,1794.522,381.098
13/03/2007,1797.402,381.42
14/03/2007,1762.284,372.918
15/03/2007,1776.361,376.642
16/03/2007,1777.89,377.226
19/03/2007,#N/A,#N/A
20/03/2007,1775.423,376.783
21/03/2007,1779.237,377.403
22/03/2007,1809.066,384.603
23/03/2007,1805.961,384.282
26/03/2007,1813.718,386.441
27/03/2007,1819.66,387.886
28/03/2007,1800.392,383.006
29/03/2007,1817.719,387.347
30/03/2007,1830.924,390.917
02/04/2007,1849.384,395.414
03/04/2007,1894.576,406.501
04/04/2007,1922.051,414.008
05/04/2007,1895.611,407.324
06/04/2007,#N/A,#N/A
09/04/2007,1913.735,411.525
10/04/2007,1925.471,414.737
11/04/2007,1931.044,416.044
12/04/2007,1930.397,415.167
13/04/2007,1941.152,417.76
16/04/2007,1963.822,423.573
17/04/2007,1965.438,423.428
18/04/2007,1959.677,420.723
19/04/2007,1918.353,410.598
20/04/2007,1968.731,423.04
23/04/2007,1986.727,427.609
24/04/2007,1981.57,424.754
25/04/2007,1986.671,425.87
26/04/2007,2016.033,432.689
27/04/2007,2019.676,432.021
30/04/2007,1999.167,424.574
01/05/2007,2001.178,424.579
02/05/2007,2008.559,426.231
03/05/2007,2025.644,428.912
04/05/2007,2033.368,431.126
07/05/2007,2037.041,431.17
08/05/2007,2022.79,427.534
09/05/2007,2037.978,430.757
10/05/2007,2047.031,432.44
11/05/2007,2022.297,425.098
14/05/2007,2044.211,429.531
15/05/2007,2037.783,427.932
16/05/2007,2063.763,434.507
17/05/2007,#N/A,#N/A
18/05/2007,#N/A,#N/A
21/05/2007,2071.272,436.64
22/05/2007,2078.754,437.091
23/05/2007,2104.246,441.946
24/05/2007,2078.605,434.956
25/05/2007,2060.434,429.802
28/05/2007,2076.758,433.389
29/05/2007,2058.736,428.085
30/05/2007,2055.396,426.823
31/05/2007,2084.324,433.453
01/06/2007,#N/A,#N/A
04/06/2007,2111.752,438.976
05/06/2007,2093.11,435.274
06/06/2007,2102.444,436.935
07/06/2007,2093.811,435.258
08/06/2007,2054.45,426.517
11/06/2007,2084.029,433.526
12/06/2007,2108.58,440.126
13/06/2007,2088.601,435.005
14/06/2007,2108.412,438.781
15/06/2007,2120.64,440.242
18/06/2007,2126.493,441.506
19/06/2007,2142.186,444.091
20/06/2007,2161.074,447.52
21/06/2007,2152.34,444.864
22/06/2007,2152.321,445.469
25/06/2007,2152.203,446.064
26/06/2007,2153.542,446.006
27/06/2007,2125.338,440.4
28/06/2007,2112.851,437.767
29/06/2007,2139.278,442.124
02/07/2007,2167.82,449.481
03/07/2007,2189.119,454.544
04/07/2007,2196.105,456.146
05/07/2007,2220.931,461.443
06/07/2007,2227.051,462.206
09/07/2007,2271.344,473.476
10/07/2007,2282.379,475.074
11/07/2007,2273.417,471.195
12/07/2007,2284.916,474.04
13/07/2007,2301.601,478.31
16/07/2007,2286.218,474.842
17/07/2007,2301.342,477.776
18/07/2007,2294.591,475.509
19/07/2007,2333.683,484.987
20/07/2007,2366.396,493.547
23/07/2007,2380.21,495.765
24/07/2007,2401.144,499.88
25/07/2007,2394.565,496.84
26/07/2007,2365.263,488.782
27/07/2007,2298.414,473.908
30/07/2007,2301.552,475.097
31/07/2007,2348.673,487.59
01/08/2007,2256.308,466.089
02/08/2007,2270.854,470.121
03/08/2007,2269.791,470.22
06/08/2007,2189.107,451.44
07/08/2007,2174.071,448.725
08/08/2007,2262.636,468.88
09/08/2007,2241.402,463.862
10/08/2007,2207.396,456.64
13/08/2007,2211.455,459.438
14/08/2007,2168.638,451.444
15/08/2007,2029.083,419.864
16/08/2007,1908.635,393.974
17/08/2007,#N/A,#N/A
20/08/2007,2041.584,423.562
21/08/2007,1993.007,411.449
22/08/2007,2062.991,428.956
23/08/2007,2117.66,442.211
24/08/2007,2143.109,446
27/08/2007,2175.353,452.731
28/08/2007,2159.609,449.276
29/08/2007,2134.883,443.637
30/08/2007,2150.715,446.719
31/08/2007,2194.339,457.961
03/09/2007,2213.574,463.041
04/09/2007,2215.117,462.571
05/09/2007,2214.622,463.531
06/09/2007,2220.777,465.085
07/09/2007,2239.901,469.698
10/09/2007,2209.642,461.719
11/09/2007,2211.413,461.826
12/09/2007,2209.931,461.613
13/09/2007,2222.746,464.007
14/09/2007,2225.607,465.257
17/09/2007,2223.221,465.146
18/09/2007,2239.862,469.58
19/09/2007,2313.339,487.122
20/09/2007,2304.631,485.389
21/09/2007,2335.487,492.943
24/09/2007,2353.63,497.011
25/09/2007,2330.363,491.327
26/09/2007,2361.013,498.013
27/09/2007,2378.83,502.014
28/09/2007,2359.206,498.708
01/10/2007,2399.456,509.056
02/10/2007,2464.943,524.669
03/10/2007,2451.586,522.625
04/10/2007,2473.155,528.591
05/10/2007,2500.581,534.391
08/10/2007,2523.701,541.407
09/10/2007,2546.608,547.033
10/10/2007,2591.483,559.405
11/10/2007,2638.213,571.258
12/10/2007,#N/A,#N/A
15/10/2007,#N/A,#N/A
16/10/2007,#N/A,#N/A
17/10/2007,2641.59,573.91
18/10/2007,2616.74,567.988
19/10/2007,2563.752,555.074
22/10/2007,2453.211,527.777
23/10/2007,2553.799,552.459
24/10/2007,2524.981,545.118
25/10/2007,2596.663,563.465
26/10/2007,2624.432,571.531
29/10/2007,2667.532,583.358
30/10/2007,2662.922,580.895
31/10/2007,2643.487,575.508
01/11/2007,2704.657,593.126
02/11/2007,2710.617,596.186
05/11/2007,2652.478,582.132
06/11/2007,2681.902,589.428
07/11/2007,2713.978,599.539
08/11/2007,2678.224,591.805
09/11/2007,2707.667,598.761
12/11/2007,2671.902,589.563
13/11/2007,2654.208,584.726
14/11/2007,2691.871,591.691
15/11/2007,2705.82,594.837
16/11/2007,2668.704,585.339
19/11/2007,2646.813,580.165
20/11/2007,2624.862,574.595
21/11/2007,2563.621,559.853
22/11/2007,2569.514,559.865
23/11/2007,2584.347,563.601
26/11/2007,2648.044,580.76
27/11/2007,2627.954,575.326
28/11/2007,2671.895,587.978
29/11/2007,2699.817,594.651
30/11/2007,2688.332,591.873
03/12/2007,2726.925,602.515
04/12/2007,2752.943,609.512
05/12/2007,2768.058,610.505
06/12/2007,2795.399,617.817
07/12/2007,2778.947,612.914
10/12/2007,2790.265,616.474
11/12/2007,2810.962,621.126
12/12/2007,2795.839,617.229
13/12/2007,2755.729,607.657
14/12/2007,2740.061,602.988
17/12/2007,2664.918,584.272
18/12/2007,2646.228,576.657
19/12/2007,2657.977,579.01
20/12/2007,#N/A,#N/A
21/12/2007,#N/A,#N/A
24/12/2007,#N/A,#N/A
25/12/2007,#N/A,#N/A
26/12/2007,2714.548,593.735
27/12/2007,2739.704,599.597
28/12/2007,2745.826,599.821
31/12/2007,#N/A,#N/A
01/01/2008,#N/A,#N/A
02/01/2008,2731.507,596.554
03/01/2008,2715.065,591.353
04/01/2008,2765.19,602.355
07/01/2008,2776.41,602.529
08/01/2008,2785.625,604.401
09/01/2008,2830.263,615.996
10/01/2008,#N/A,#N/A
11/01/2008,#N/A,#N/A
14/01/2008,2810.372,610.348
15/01/2008,2730.031,591.112
16/01/2008,2592.311,557.415
17/01/2008,2649.279,568.933
18/01/2008,2611.132,560.435
21/01/2008,2485.879,528.426
22/01/2008,2294.524,482.739
23/01/2008,2476.278,528.763
24/01/2008,2516.701,537.373
25/01/2008,2620.493,562.829
28/01/2008,2582.049,553.585
29/01/2008,2607.843,559.519
30/01/2008,2610.359,559.507
31/01/2008,2627.251,564.318
01/02/2008,2646.821,570.511
04/02/2008,2701.629,585.171
05/02/2008,2704.247,586.434
06/02/2008,2639.087,570.413
07/02/2008,#N/A,#N/A
08/02/2008,#N/A,#N/A
11/02/2008,2589.382,558.555
12/02/2008,2592.07,560.712
13/02/2008,2610.781,565.019
14/02/2008,2675.645,579.538
15/02/2008,2688.191,583.222
18/02/2008,2684.702,581.135
19/02/2008,2711.872,587.96
20/02/2008,2689.256,583.792
21/02/2008,2734.21,595.79
22/02/2008,2741.181,597.581
25/02/2008,2751.862,599.223
26/02/2008,2738.872,595.691
27/02/2008,2740.138,595.426
28/02/2008,2756.314,599.966
29/02/2008,2721.944,590.772
03/03/2008,2652.312,573.347
04/03/2008,2634.752,568.238
05/03/2008,2639.652,570.715
06/03/2008,2656.456,574.927
07/03/2008,#N/A,#N/A
10/03/2008,2527.867,543.813
11/03/2008,2523.534,543.37
12/03/2008,2556.242,551.203
13/03/2008,2440.592,523.517
14/03/2008,2383.42,511.529
17/03/2008,2312.321,494.392
18/03/2008,2339.795,501.71
19/03/2008,2323.566,498.94
20/03/2008,#N/A,#N/A
21/03/2008,#N/A,#N/A
24/03/2008,2339.294,502.361
25/03/2008,2419.616,520.216
26/03/2008,2440.64,523.77
27/03/2008,2451.35,526.166
28/03/2008,2477.586,531.937
31/03/2008,2447.299,525.413
01/04/2008,2393.249,511.987
02/04/2008,2342.189,500.216
03/04/2008,2237.971,475.391
04/04/2008,2277.085,485.862
07/04/2008,2286.797,487.418
08/04/2008,2249.77,478.498
09/04/2008,2180.089,461.602
10/04/2008,2235.934,476.466
11/04/2008,2303.929,492.894
14/04/2008,2272.476,486.866
15/04/2008,2294.257,492.443
16/04/2008,2337.923,503.425
17/04/2008,2341.78,504.125
18/04/2008,2349.269,506.484
21/04/2008,2335.889,503.381
22/04/2008,2289.096,491.243
23/04/2008,2314.302,497.242
24/04/2008,2269.98,485.998
25/04/2008,2240.578,477.601
28/04/2008,2254.308,481.944
29/04/2008,2303.526,494.651
30/04/2008,2304.516,493.463
01/05/2008,#N/A,#N/A
02/05/2008,2342.76,503.807
05/05/2008,2387.986,514.45
06/05/2008,2371.827,510.081
07/05/2008,2382.699,511.717
08/05/2008,2376.933,509.523
09/05/2008,2375.027,508.839
12/05/2008,2378.003,509.27
13/05/2008,2418.9,518.911
14/05/2008,2449.338,525.717
15/05/2008,2449.811,525.473
16/05/2008,2468.84,529.086
19/05/2008,2510.96,539.274
20/05/2008,#N/A,#N/A
21/05/2008,2494.709,534.216
22/05/2008,2503.952,536.31
23/05/2008,2465.955,527.115
26/05/2008,2419.727,514.742
27/05/2008,2396.999,507.051
28/05/2008,2433.769,516.158
29/05/2008,2446.954,519.111
30/05/2008,2444.349,518.357
02/06/2008,2427.768,513.062
